Unnamed: 0,delta,tau,gamma,beta_s,beta_h,beta_c,c_w,c_c,r_w,r_c,y
5746,0.8798828125,0.8740234375,0.4755859375,3.22265625,6.46484375,3.37890625,12.79296875,82.51953125,28.61328125,63.57421875,0.07580543272267846
5747,0.8798828125,0.8740234375,0.4755859375,16.73828125,2.63671875,3.37890625,12.79296875,82.51953125,28.61328125,63.57421875,0.05432722678458623
5748,0.8798828125,0.8740234375,0.4755859375,16.73828125,6.46484375,11.54296875,12.79296875,82.51953125,28.61328125,63.57421875,0.04485154769425142
5749,0.8798828125,0.8740234375,0.4755859375,16.73828125,6.46484375,3.37890625,84.08203125,82.51953125,28.61328125,63.57421875,0.005685407454200884
5750,0.8798828125,0.8740234375,0.4755859375,16.73828125,6.46484375,3.37890625,12.79296875,92.67578125,28.61328125,63.57421875,0.004737839545167404
5751,0.8798828125,0.8740234375,0.4755859375,16.73828125,6.46484375,3.37890625,12.79296875,82.51953125,30.76171875,63.57421875,0.04801010739102969
5752,0.8798828125,0.8740234375,0.4755859375,16.73828125,6.46484375,3.37890625,12.79296875,82.51953125,28.61328125,69.04296875,0.05843335439039798
5753,0.8798828125,0.7587890625,0.9462890625,3.22265625,2.63671875,11.54296875,84.08203125,92.67578125,30.76171875,69.04296875,0.049589387239418824
5754,0.9326171875,0.8740234375,0.9462890625,3.22265625,2.63671875,11.54296875,84.08203125,92.67578125,30.76171875,69.04296875,0.07138344914718889
5755,0.9326171875,0.7587890625,0.4755859375,3.22265625,2.63671875,11.54296875,84.08203125,92.67578125,30.76171875,69.04296875,0.021794061907770057
5756,0.9326171875,0.7587890625,0.9462890625,16.73828125,2.63671875,11.54296875,84.08203125,92.67578125,30.76171875,69.04296875,0.025900189513581806
5757,0.9326171875,0.7587890625,0.9462890625,3.22265625,6.46484375,11.54296875,84.08203125,92.67578125,30.76171875,69.04296875,0.26847757422615287
5758,0.9326171875,0.7587890625,0.9462890625,3.22265625,2.63671875,3.37890625,84.08203125,92.67578125,30.76171875,69.04296875,0.04864181933038535
5759,0.9326171875,0.7587890625,0.9462890625,3.22265625,2.63671875,11.54296875,12.79296875,92.67578125,30.76171875,69.04296875,0.07517372078332281
5760,0.9326171875,0.7587890625,0.9462890625,3.22265625,2.63671875,11.54296875,84.08203125,82.51953125,30.76171875,69.04296875,0.021162349968414405
5761,0.9326171875,0.7587890625,0.9462890625,3.22265625,2.63671875,11.54296875,84.08203125,92.67578125,28.61328125,69.04296875,0.1326595072646873
5762,0.9326171875,0.7587890625,0.9462890625,3.22265625,2.63671875,11.54296875,84.08203125,92.67578125,30.76171875,63.57421875,0.02147820593809223
5763,0.9326171875,0.7587890625,0.9462890625,3.22265625,2.63671875,11.54296875,84.08203125,92.67578125,30.76171875,69.04296875,0.020846493998736577
5764,0.6298828125,0.1240234375,0.7255859375,1.73828125,1.46484375,8.37890625,87.79296875,57.51953125,3.61328125,88.57421875,0.053379658875552745
5765,0.6826171875,0.1240234375,0.7255859375,1.73828125,1.46484375,8.37890625,87.79296875,57.51953125,3.61328125,88.57421875,0.09917877447883765
5766,0.6298828125,0.5087890625,0.7255859375,1.73828125,1.46484375,8.37890625,87.79296875,57.51953125,3.61328125,88.57421875,0.06854074542008844
5767,0.6298828125,0.1240234375,0.1962890625,1.73828125,1.46484375,8.37890625,87.79296875,57.51953125,3.61328125,88.57421875,0.09570435881238155
5768,0.6298828125,0.1240234375,0.7255859375,18.22265625,1.46484375,8.37890625,87.79296875,57.51953125,3.61328125,88.57421875,0.1184459886291851
5769,0.6298828125,0.1240234375,0.7255859375,1.73828125,7.63671875,8.37890625,87.79296875,57.51953125,3.61328125,88.57421875,0.01831964624131396
5770,0.6298828125,0.1240234375,0.7255859375,1.73828125,1.46484375,6.54296875,87.79296875,57.51953125,3.61328125,88.57421875,0.0022109917877447885
5771,0.6298828125,0.1240234375,0.7255859375,1.73828125,1.46484375,8.37890625,59.08203125,57.51953125,3.61328125,88.57421875,0.010739102969046115
5772,0.6298828125,0.1240234375,0.7255859375,1.73828125,1.46484375,8.37890625,87.79296875,17.67578125,3.61328125,88.57421875,0.03095388502842704
5773,0.6298828125,0.1240234375,0.7255859375,1.73828125,1.46484375,8.37890625,87.79296875,57.51953125,5.76171875,88.57421875,0.07580543272267846
5774,0.6298828125,0.1240234375,0.7255859375,1.73828125,1.46484375,8.37890625,87.79296875,57.51953125,3.61328125,44.04296875,0.009791535060012634
5775,0.6298828125,0.5087890625,0.1962890625,18.22265625,7.63671875,6.54296875,59.08203125,17.67578125,5.76171875,44.04296875,0.1114971572962729
5776,0.6826171875,0.1240234375,0.1962890625,18.22265625,7.63671875,6.54296875,59.08203125,17.67578125,5.76171875,44.04296875,0.1020214782059381
5777,0.6826171875,0.5087890625,0.7255859375,18.22265625,7.63671875,6.54296875,59.08203125,17.67578125,5.76171875,44.04296875,0.08243840808591282
5778,0.6826171875,0.5087890625,0.1962890625,1.73828125,7.63671875,6.54296875,59.08203125,17.67578125,5.76171875,44.04296875,0.09001895135818067
5779,0.6826171875,0.5087890625,0.1962890625,18.22265625,1.46484375,6.54296875,59.08203125,17.67578125,5.76171875,44.04296875,0.023689197725837018
5780,0.6826171875,0.5087890625,0.1962890625,18.22265625,7.63671875,8.37890625,59.08203125,17.67578125,5.76171875,44.04296875,0.06253948199620973
5781,0.6826171875,0.5087890625,0.1962890625,18.22265625,7.63671875,6.54296875,87.79296875,17.67578125,5.76171875,44.04296875,0.0445356917245736
5782,0.6826171875,0.5087890625,0.1962890625,18.22265625,7.63671875,6.54296875,59.08203125,57.51953125,5.76171875,44.04296875,0.08464939987365762
5783,0.6826171875,0.5087890625,0.1962890625,18.22265625,7.63671875,6.54296875,59.08203125,17.67578125,3.61328125,44.04296875,0.06127605811749842
5784,0.6826171875,0.5087890625,0.1962890625,18.22265625,7.63671875,6.54296875,59.08203125,17.67578125,5.76171875,88.57421875,0.054958938723941884
5785,0.6826171875,0.5087890625,0.1962890625,18.22265625,7.63671875,6.54296875,59.08203125,17.67578125,5.76171875,44.04296875,0.008528111181301326
5786,0.1298828125,0.6240234375,0.2255859375,11.73828125,11.46484375,18.37890625,37.79296875,7.51953125,53.61328125,38.57421875,0.07738471257106759
5787,0.1826171875,0.6240234375,0.2255859375,11.73828125,11.46484375,18.37890625,37.79296875,7.51953125,53.61328125,38.57421875,0.07327858496525584
5788,0.1298828125,0.0087890625,0.2255859375,11.73828125,11.46484375,18.37890625,37.79296875,7.51953125,53.61328125,38.57421875,0.011054958938723942
5789,0.1298828125,0.6240234375,0.6962890625,11.73828125,11.46484375,18.37890625,37.79296875,7.51953125,53.61328125,38.57421875,0.029374605180037903
5790,0.1298828125,0.6240234375,0.2255859375,8.22265625,11.46484375,18.37890625,37.79296875,7.51953125,53.61328125,38.57421875,0.06759317751105495
5791,0.1298828125,0.6240234375,0.2255859375,11.73828125,17.63671875,18.37890625,37.79296875,7.51953125,53.61328125,38.57421875,0.026216045483259634
5792,0.1298828125,0.6240234375,0.2255859375,11.73828125,11.46484375,16.54296875,37.79296875,7.51953125,53.61328125,38.57421875,0.024320909665192673
5793,0.1298828125,0.6240234375,0.2255859375,11.73828125,11.46484375,18.37890625,9.08203125,7.51953125,53.61328125,38.57421875,0.04200884396715098
5794,0.1298828125,0.6240234375,0.2255859375,11.73828125,11.46484375,18.37890625,37.79296875,67.67578125,53.61328125,38.57421875,0.0574857864813645
5795,0.1298828125,0.6240234375,0.2255859375,11.73828125,11.46484375,18.37890625,37.79296875,7.51953125,55.76171875,38.57421875,0.07548957675300064
5796,0.1298828125,0.6240234375,0.2255859375,11.73828125,11.46484375,18.37890625,37.79296875,7.51953125,53.61328125,94.04296875,0.10675931775110549
5797,0.1298828125,0.0087890625,0.6962890625,8.22265625,17.63671875,16.54296875,9.08203125,67.67578125,55.76171875,94.04296875,0.07296272899557801
5798,0.1826171875,0.6240234375,0.6962890625,8.22265625,17.63671875,16.54296875,9.08203125,67.67578125,55.76171875,94.04296875,0.05053695514845231
5799,0.1826171875,0.0087890625,0.2255859375,8.22265625,17.63671875,16.54296875,9.08203125,67.67578125,55.76171875,94.04296875,0.014213518635502211
5800,0.1826171875,0.0087890625,0.6962890625,11.73828125,17.63671875,16.54296875,9.08203125,67.67578125,55.76171875,94.04296875,0.08464939987365762
5801,0.1826171875,0.0087890625,0.6962890625,8.22265625,11.46484375,16.54296875,9.08203125,67.67578125,55.76171875,94.04296875,0.0066329753632343655
5802,0.1826171875,0.0087890625,0.6962890625,8.22265625,17.63671875,18.37890625,9.08203125,67.67578125,55.76171875,94.04296875,0.012950094756790903
5803,0.1826171875,0.0087890625,0.6962890625,8.22265625,17.63671875,16.54296875,37.79296875,67.67578125,55.76171875,94.04296875,0.04390397978521794
5804,0.1826171875,0.0087890625,0.6962890625,8.22265625,17.63671875,16.54296875,9.08203125,7.51953125,55.76171875,94.04296875,0.056854074542008845
5805,0.1826171875,0.0087890625,0.6962890625,8.22265625,17.63671875,16.54296875,9.08203125,67.67578125,53.61328125,94.04296875,0.03126974099810487
5806,0.1826171875,0.0087890625,0.6962890625,8.22265625,17.63671875,16.54296875,9.08203125,67.67578125,55.76171875,38.57421875,0.024952621604548326
5807,0.1826171875,0.0087890625,0.6962890625,8.22265625,17.63671875,16.54296875,9.08203125,67.67578125,55.76171875,94.04296875,0.12886923562855337
5808,0.1923828125,0.4365234375,0.6630859375,15.48828125,2.71484375,17.12890625,69.04296875,26.26953125,84.86328125,82.32421875,0.04200884396715098
5809,0.2451171875,0.4365234375,0.6630859375,15.48828125,2.71484375,17.12890625,69.04296875,26.26953125,84.86328125,82.32421875,0.050852811118130135
5810,0.1923828125,0.1962890625,0.6630859375,15.48828125,2.71484375,17.12890625,69.04296875,26.26953125,84.86328125,82.32421875,0.06443461781427669
5811,0.1923828125,0.4365234375,0.8837890625,15.48828125,2.71484375,17.12890625,69.04296875,26.26953125,84.86328125,82.32421875,0.03126974099810487
5812,0.1923828125,0.4365234375,0.6630859375,19.47265625,2.71484375,17.12890625,69.04296875,26.26953125,84.86328125,82.32421875,0.0786481364497789
5813,0.1923828125,0.4365234375,0.6630859375,15.48828125,1.38671875,17.12890625,69.04296875,26.26953125,84.86328125,82.32421875,0.12476310802274163
5814,0.1923828125,0.4365234375,0.6630859375,15.48828125,2.71484375,0.29296875,69.04296875,26.26953125,84.86328125,82.32421875,0.03885028427037271
5815,0.1923828125,0.4365234375,0.6630859375,15.48828125,2.71484375,17.12890625,90.33203125,26.26953125,84.86328125,82.32421875,0.06001263423878711
5816,0.1923828125,0.4365234375,0.6630859375,15.48828125,2.71484375,17.12890625,69.04296875,36.42578125,84.86328125,82.32421875,0.03790271636133923
5817,0.1923828125,0.4365234375,0.6630859375,15.48828125,2.71484375,17.12890625,69.04296875,26.26953125,87.01171875,82.32421875,0.060960202147820594
5818,0.1923828125,0.4365234375,0.6630859375,15.48828125,2.71484375,17.12890625,69.04296875,26.26953125,84.86328125,25.29296875,0.06475047378395452
5819,0.1923828125,0.1962890625,0.8837890625,19.47265625,1.38671875,0.29296875,90.33203125,36.42578125,87.01171875,25.29296875,0.04643082754264056
5820,0.2451171875,0.4365234375,0.8837890625,19.47265625,1.38671875,0.29296875,90.33203125,36.42578125,87.01171875,25.29296875,0.0998104864181933
5821,0.2451171875,0.1962890625,0.6630859375,19.47265625,1.38671875,0.29296875,90.33203125,36.42578125,87.01171875,25.29296875,0.14276689829437778
5822,0.2451171875,0.1962890625,0.8837890625,15.48828125,1.38671875,0.29296875,90.33203125,36.42578125,87.01171875,25.29296875,0.04390397978521794
5823,0.2451171875,0.1962890625,0.8837890625,19.47265625,2.71484375,0.29296875,90.33203125,36.42578125,87.01171875,25.29296875,0.04611497157296273
5824,0.2451171875,0.1962890625,0.8837890625,19.47265625,1.38671875,17.12890625,90.33203125,36.42578125,87.01171875,25.29296875,0.0574857864813645
5825,0.2451171875,0.1962890625,0.8837890625,19.47265625,1.38671875,0.29296875,69.04296875,36.42578125,87.01171875,25.29296875,0.04011370814908402
5826,0.2451171875,0.1962890625,0.8837890625,19.47265625,1.38671875,0.29296875,90.33203125,26.26953125,87.01171875,25.29296875,0.07359444093493367
5827,0.2451171875,0.1962890625,0.8837890625,19.47265625,1.38671875,0.29296875,90.33203125,36.42578125,84.86328125,25.29296875,0.03790271636133923
5828,0.2451171875,0.1962890625,0.8837890625,19.47265625,1.38671875,0.29296875,90.33203125,36.42578125,87.01171875,82.32421875,0.027479469361970942
5829,0.2451171875,0.1962890625,0.8837890625,19.47265625,1.38671875,0.29296875,90.33203125,36.42578125,87.01171875,25.29296875,0.08275426405559065
5830,0.6923828125,0.9365234375,0.1630859375,5.48828125,12.71484375,7.12890625,19.04296875,76.26953125,34.86328125,32.32421875,0.07233101705622236
5831,0.7451171875,0.9365234375,0.1630859375,5.48828125,12.71484375,7.12890625,19.04296875,76.26953125,34.86328125,32.32421875,0.10107391029690461
5832,0.6923828125,0.6962890625,0.1630859375,5.48828125,12.71484375,7.12890625,19.04296875,76.26953125,34.86328125,32.32421875,0.03790271636133923
5833,0.6923828125,0.9365234375,0.3837890625,5.48828125,12.71484375,7.12890625,19.04296875,76.26953125,34.86328125,32.32421875,0.08307012002526848
5834,0.6923828125,0.9365234375,0.1630859375,9.47265625,12.71484375,7.12890625,19.04296875,76.26953125,34.86328125,32.32421875,0.07169930511686672
5835,0.6923828125,0.9365234375,0.1630859375,5.48828125,11.38671875,7.12890625,19.04296875,76.26953125,34.86328125,32.32421875,0.01926721415034744
5836,0.6923828125,0.9365234375,0.1630859375,5.48828125,12.71484375,10.29296875,19.04296875,76.26953125,34.86328125,32.32421875,0.008843967150979154
5837,0.6923828125,0.9365234375,0.1630859375,5.48828125,12.71484375,7.12890625,40.33203125,76.26953125,34.86328125,32.32421875,0.04295641187618446
5838,0.6923828125,0.9365234375,0.1630859375,5.48828125,12.71484375,7.12890625,19.04296875,86.42578125,34.86328125,32.32421875,0.036007580543272265
5839,0.6923828125,0.9365234375,0.1630859375,5.48828125,12.71484375,7.12890625,19.04296875,76.26953125,37.01171875,32.32421875,0.026531901452937462
5840,0.6923828125,0.9365234375,0.1630859375,5.48828125,12.71484375,7.12890625,19.04296875,76.26953125,34.86328125,75.29296875,0.05432722678458623
5841,0.6923828125,0.6962890625,0.3837890625,9.47265625,11.38671875,10.29296875,40.33203125,86.42578125,37.01171875,75.29296875,0.05622236260265319
5842,0.7451171875,0.9365234375,0.3837890625,9.47265625,11.38671875,10.29296875,40.33203125,86.42578125,37.01171875,75.29296875,0.025268477574226154
5843,0.7451171875,0.6962890625,0.1630859375,9.47265625,11.38671875,10.29296875,40.33203125,86.42578125,37.01171875,75.29296875,0.056854074542008845
5844,0.7451171875,0.6962890625,0.3837890625,5.48828125,11.38671875,10.29296875,40.33203125,86.42578125,37.01171875,75.29296875,0.10739102969046115
5845,0.7451171875,0.6962890625,0.3837890625,9.47265625,12.71484375,10.29296875,40.33203125,86.42578125,37.01171875,75.29296875,0.017056222362602652
5846,0.7451171875,0.6962890625,0.3837890625,9.47265625,11.38671875,7.12890625,40.33203125,86.42578125,37.01171875,75.29296875,0.04295641187618446
5847,0.7451171875,0.6962890625,0.3837890625,9.47265625,11.38671875,10.29296875,19.04296875,86.42578125,37.01171875,75.29296875,0.028427037271004423
5848,0.7451171875,0.6962890625,0.3837890625,9.47265625,11.38671875,10.29296875,40.33203125,76.26953125,37.01171875,75.29296875,0.009475679090334808
5849,0.7451171875,0.6962890625,0.3837890625,9.47265625,11.38671875,10.29296875,40.33203125,86.42578125,34.86328125,75.29296875,0.049273531269740996
5850,0.7451171875,0.6962890625,0.3837890625,9.47265625,11.38671875,10.29296875,40.33203125,86.42578125,37.01171875,32.32421875,0.07327858496525584
5851,0.7451171875,0.6962890625,0.3837890625,9.47265625,11.38671875,10.29296875,40.33203125,86.42578125,37.01171875,75.29296875,0.07548957675300064
5852,0.9423828125,0.1865234375,0.9130859375,10.48828125,17.71484375,2.12890625,94.04296875,51.26953125,9.86328125,7.32421875,0.08559696778269109
5853,0.9951171875,0.1865234375,0.9130859375,10.48828125,17.71484375,2.12890625,94.04296875,51.26953125,9.86328125,7.32421875,0.0457991156032849
5854,0.9423828125,0.9462890625,0.9130859375,10.48828125,17.71484375,2.12890625,94.04296875,51.26953125,9.86328125,7.32421875,0.06885660138976626
5855,0.9423828125,0.1865234375,0.6337890625,10.48828125,17.71484375,2.12890625,94.04296875,51.26953125,9.86328125,7.32421875,0.025900189513581806
5856,0.9423828125,0.1865234375,0.9130859375,14.47265625,17.71484375,2.12890625,94.04296875,51.26953125,9.86328125,7.32421875,0.04832596336070752
5857,0.9423828125,0.1865234375,0.9130859375,10.48828125,16.38671875,2.12890625,94.04296875,51.26953125,9.86328125,7.32421875,0.003158559696778269
5858,0.9423828125,0.1865234375,0.9130859375,10.48828125,17.71484375,5.29296875,94.04296875,51.26953125,9.86328125,7.32421875,0.14876816171825646
5859,0.9423828125,0.1865234375,0.9130859375,10.48828125,17.71484375,2.12890625,15.33203125,51.26953125,9.86328125,7.32421875,0.054958938723941884
5860,0.9423828125,0.1865234375,0.9130859375,10.48828125,17.71484375,2.12890625,94.04296875,11.42578125,9.86328125,7.32421875,0.04390397978521794
5861,0.9423828125,0.1865234375,0.9130859375,10.48828125,17.71484375,2.12890625,94.04296875,51.26953125,12.01171875,7.32421875,0.016424510423247
5862,0.9423828125,0.1865234375,0.9130859375,10.48828125,17.71484375,2.12890625,94.04296875,51.26953125,9.86328125,0.29296875,0.12823752368919772
5863,0.9423828125,0.9462890625,0.6337890625,14.47265625,16.38671875,5.29296875,15.33203125,11.42578125,12.01171875,0.29296875,0.0066329753632343655
5864,0.9951171875,0.1865234375,0.6337890625,14.47265625,16.38671875,5.29296875,15.33203125,11.42578125,12.01171875,0.29296875,0.005685407454200884
5865,0.9951171875,0.9462890625,0.9130859375,14.47265625,16.38671875,5.29296875,15.33203125,11.42578125,12.01171875,0.29296875,0.06411876184459886
5866,0.9951171875,0.9462890625,0.6337890625,10.48828125,16.38671875,5.29296875,15.33203125,11.42578125,12.01171875,0.29296875,0.056854074542008845
5867,0.9951171875,0.9462890625,0.6337890625,14.47265625,17.71484375,5.29296875,15.33203125,11.42578125,12.01171875,0.29296875,0.003790271636133923
5868,0.9951171875,0.9462890625,0.6337890625,14.47265625,16.38671875,2.12890625,15.33203125,11.42578125,12.01171875,0.29296875,0.06380290587492103
5869,0.9951171875,0.9462890625,0.6337890625,14.47265625,16.38671875,5.29296875,94.04296875,11.42578125,12.01171875,0.29296875,0.03474415666456096
5870,0.9951171875,0.9462890625,0.6337890625,14.47265625,16.38671875,5.29296875,15.33203125,51.26953125,12.01171875,0.29296875,0.13202779532533165
5871,0.9951171875,0.9462890625,0.6337890625,14.47265625,16.38671875,5.29296875,15.33203125,11.42578125,9.86328125,0.29296875,0.07169930511686672
5872,0.9951171875,0.9462890625,0.6337890625,14.47265625,16.38671875,5.29296875,15.33203125,11.42578125,12.01171875,7.32421875,0.052747946936197096
5873,0.9951171875,0.9462890625,0.6337890625,14.47265625,16.38671875,5.29296875,15.33203125,11.42578125,12.01171875,0.29296875,0.043588123815540114
5874,0.4423828125,0.6865234375,0.4130859375,0.48828125,7.71484375,12.12890625,44.04296875,1.26953125,59.86328125,57.32421875,0.1231838281743525
5875,0.4951171875,0.6865234375,0.4130859375,0.48828125,7.71484375,12.12890625,44.04296875,1.26953125,59.86328125,57.32421875,0.020846493998736577
5876,0.4423828125,0.4462890625,0.4130859375,0.48828125,7.71484375,12.12890625,44.04296875,1.26953125,59.86328125,57.32421875,0.01010739102969046
5877,0.4423828125,0.6865234375,0.1337890625,0.48828125,7.71484375,12.12890625,44.04296875,1.26953125,59.86328125,57.32421875,0.10833859759949463
5878,0.4423828125,0.6865234375,0.4130859375,4.47265625,7.71484375,12.12890625,44.04296875,1.26953125,59.86328125,57.32421875,0.06475047378395452
5879,0.4423828125,0.6865234375,0.4130859375,0.48828125,6.38671875,12.12890625,44.04296875,1.26953125,59.86328125,57.32421875,0.030006317119393555
5880,0.4423828125,0.6865234375,0.4130859375,0.48828125,7.71484375,15.29296875,44.04296875,1.26953125,59.86328125,57.32421875,0.0
5881,0.4423828125,0.6865234375,0.4130859375,0.48828125,7.71484375,12.12890625,65.33203125,1.26953125,59.86328125,57.32421875,0.043272267845862286
5882,0.4423828125,0.6865234375,0.4130859375,0.48828125,7.71484375,12.12890625,44.04296875,61.42578125,59.86328125,57.32421875,0.03253316487681617
5883,0.4423828125,0.6865234375,0.4130859375,0.48828125,7.71484375,12.12890625,44.04296875,1.26953125,62.01171875,57.32421875,0.11370814908401769
5884,0.4423828125,0.6865234375,0.4130859375,0.48828125,7.71484375,12.12890625,44.04296875,1.26953125,59.86328125,50.29296875,0.10107391029690461
5885,0.4423828125,0.4462890625,0.1337890625,4.47265625,6.38671875,15.29296875,65.33203125,61.42578125,62.01171875,50.29296875,0.027163613392293114
5886,0.4951171875,0.6865234375,0.1337890625,4.47265625,6.38671875,15.29296875,65.33203125,61.42578125,62.01171875,50.29296875,0.08054327226784586
5887,0.4951171875,0.4462890625,0.4130859375,4.47265625,6.38671875,15.29296875,65.33203125,61.42578125,62.01171875,50.29296875,0.08938723941882501
5888,0.4951171875,0.4462890625,0.1337890625,0.48828125,6.38671875,15.29296875,65.33203125,61.42578125,62.01171875,50.29296875,0.04232469993682881
5889,0.4951171875,0.4462890625,0.1337890625,4.47265625,7.71484375,15.29296875,65.33203125,61.42578125,62.01171875,50.29296875,0.07106759317751106
5890,0.4951171875,0.4462890625,0.1337890625,4.47265625,6.38671875,12.12890625,65.33203125,61.42578125,62.01171875,50.29296875,0.015161086544535692
5891,0.4951171875,0.4462890625,0.1337890625,4.47265625,6.38671875,15.29296875,44.04296875,61.42578125,62.01171875,50.29296875,0.014529374605180037
5892,0.4951171875,0.4462890625,0.1337890625,4.47265625,6.38671875,15.29296875,65.33203125,1.26953125,62.01171875,50.29296875,0.012634238787113077
5893,0.4951171875,0.4462890625,0.1337890625,4.47265625,6.38671875,15.29296875,65.33203125,61.42578125,59.86328125,50.29296875,0.07706885660138976
5894,0.4951171875,0.4462890625,0.1337890625,4.47265625,6.38671875,15.29296875,65.33203125,61.42578125,62.01171875,57.32421875,0.053379658875552745
5895,0.4951171875,0.4462890625,0.1337890625,4.47265625,6.38671875,15.29296875,65.33203125,61.42578125,62.01171875,50.29296875,0.016108654453569172
5896,0.3173828125,0.0615234375,0.0380859375,2.98828125,5.21484375,19.62890625,81.54296875,63.76953125,22.36328125,44.82421875,0.12192040429564119
5897,0.8701171875,0.0615234375,0.0380859375,2.98828125,5.21484375,19.62890625,81.54296875,63.76953125,22.36328125,44.82421875,0.08275426405559065
5898,0.3173828125,0.3212890625,0.0380859375,2.98828125,5.21484375,19.62890625,81.54296875,63.76953125,22.36328125,44.82421875,0.060960202147820594
5899,0.3173828125,0.0615234375,0.5087890625,2.98828125,5.21484375,19.62890625,81.54296875,63.76953125,22.36328125,44.82421875,0.047378395451674035
5900,0.3173828125,0.0615234375,0.0380859375,6.97265625,5.21484375,19.62890625,81.54296875,63.76953125,22.36328125,44.82421875,0.114971572962729
5901,0.3173828125,0.0615234375,0.0380859375,2.98828125,8.88671875,19.62890625,81.54296875,63.76953125,22.36328125,44.82421875,0.05211623499684144
5902,0.3173828125,0.0615234375,0.0380859375,2.98828125,5.21484375,17.79296875,81.54296875,63.76953125,22.36328125,44.82421875,0.07485786481364498
5903,0.3173828125,0.0615234375,0.0380859375,2.98828125,5.21484375,19.62890625,52.83203125,63.76953125,22.36328125,44.82421875,0.04895767530006317
5904,0.3173828125,0.0615234375,0.0380859375,2.98828125,5.21484375,19.62890625,81.54296875,73.92578125,22.36328125,44.82421875,0.04611497157296273
5905,0.3173828125,0.0615234375,0.0380859375,2.98828125,5.21484375,19.62890625,81.54296875,63.76953125,24.51171875,44.82421875,0.04801010739102969
5906,0.3173828125,0.0615234375,0.0380859375,2.98828125,5.21484375,19.62890625,81.54296875,63.76953125,22.36328125,37.79296875,0.06538218572331017
5907,0.3173828125,0.3212890625,0.5087890625,6.97265625,8.88671875,17.79296875,52.83203125,73.92578125,24.51171875,37.79296875,0.06443461781427669
5908,0.8701171875,0.0615234375,0.5087890625,6.97265625,8.88671875,17.79296875,52.83203125,73.92578125,24.51171875,37.79296875,0.039481996209728365
5909,0.8701171875,0.3212890625,0.0380859375,6.97265625,8.88671875,17.79296875,52.83203125,73.92578125,24.51171875,37.79296875,0.041692987997473153
5910,0.8701171875,0.3212890625,0.5087890625,2.98828125,8.88671875,17.79296875,52.83203125,73.92578125,24.51171875,37.79296875,0.005685407454200884
5911,0.8701171875,0.3212890625,0.5087890625,6.97265625,5.21484375,17.79296875,52.83203125,73.92578125,24.51171875,37.79296875,0.01547694251421352
5912,0.8701171875,0.3212890625,0.5087890625,6.97265625,8.88671875,19.62890625,52.83203125,73.92578125,24.51171875,37.79296875,0.049273531269740996
5913,0.8701171875,0.3212890625,0.5087890625,6.97265625,8.88671875,17.79296875,81.54296875,73.92578125,24.51171875,37.79296875,0.049273531269740996
5914,0.8701171875,0.3212890625,0.5087890625,6.97265625,8.88671875,17.79296875,52.83203125,63.76953125,24.51171875,37.79296875,0.012318382817435249
5915,0.8701171875,0.3212890625,0.5087890625,6.97265625,8.88671875,17.79296875,52.83203125,73.92578125,22.36328125,37.79296875,0.05590650663297536
5916,0.8701171875,0.3212890625,0.5087890625,6.97265625,8.88671875,17.79296875,52.83203125,73.92578125,24.51171875,44.82421875,0.04832596336070752
5917,0.8701171875,0.3212890625,0.5087890625,6.97265625,8.88671875,17.79296875,52.83203125,73.92578125,24.51171875,37.79296875,0.03126974099810487
5918,0.8173828125,0.5615234375,0.5380859375,12.98828125,15.21484375,9.62890625,31.54296875,13.76953125,72.36328125,94.82421875,0.08559696778269109
5919,0.3701171875,0.5615234375,0.5380859375,12.98828125,15.21484375,9.62890625,31.54296875,13.76953125,72.36328125,94.82421875,0.04864181933038535
5920,0.8173828125,0.8212890625,0.5380859375,12.98828125,15.21484375,9.62890625,31.54296875,13.76953125,72.36328125,94.82421875,0.008843967150979154
5921,0.8173828125,0.5615234375,0.0087890625,12.98828125,15.21484375,9.62890625,31.54296875,13.76953125,72.36328125,94.82421875,0.016108654453569172
5922,0.8173828125,0.5615234375,0.5380859375,16.97265625,15.21484375,9.62890625,31.54296875,13.76953125,72.36328125,94.82421875,0.06411876184459886
5923,0.8173828125,0.5615234375,0.5380859375,12.98828125,18.88671875,9.62890625,31.54296875,13.76953125,72.36328125,94.82421875,0.14466203411244472
5924,0.8173828125,0.5615234375,0.5380859375,12.98828125,15.21484375,7.79296875,31.54296875,13.76953125,72.36328125,94.82421875,0.004737839545167404
5925,0.8173828125,0.5615234375,0.5380859375,12.98828125,15.21484375,9.62890625,2.83203125,13.76953125,72.36328125,94.82421875,0.04990524320909665
5926,0.8173828125,0.5615234375,0.5380859375,12.98828125,15.21484375,9.62890625,31.54296875,23.92578125,72.36328125,94.82421875,0.03853442830069488
5927,0.8173828125,0.5615234375,0.5380859375,12.98828125,15.21484375,9.62890625,31.54296875,13.76953125,74.51171875,94.82421875,0.07233101705622236
5928,0.8173828125,0.5615234375,0.5380859375,12.98828125,15.21484375,9.62890625,31.54296875,13.76953125,72.36328125,87.79296875,0.011686670878079595
5929,0.8173828125,0.8212890625,0.0087890625,16.97265625,18.88671875,7.79296875,2.83203125,23.92578125,74.51171875,87.79296875,0.06411876184459886
5930,0.3701171875,0.5615234375,0.0087890625,16.97265625,18.88671875,7.79296875,2.83203125,23.92578125,74.51171875,87.79296875,0.03126974099810487
5931,0.3701171875,0.8212890625,0.5380859375,16.97265625,18.88671875,7.79296875,2.83203125,23.92578125,74.51171875,87.79296875,0.08243840808591282
