delta,tau,gamma,beta_s,beta_h,beta_c,c_w,c_c,r_w,r_c,y
0.5537109375,0.5107421875,0.0205078125,7.71484375,5.95703125,0.60546875,19.62890625,91.30859375,42.87109375,23.92578125,0.02368171771392485
0.5537109375,0.4814453125,0.9130859375,7.71484375,5.95703125,0.60546875,19.62890625,91.30859375,42.87109375,23.92578125,0.05336280391537733
0.5537109375,0.4814453125,0.0205078125,10.37109375,5.95703125,0.60546875,19.62890625,91.30859375,42.87109375,23.92578125,0.15535206820334702
0.5537109375,0.4814453125,0.0205078125,7.71484375,12.75390625,0.60546875,19.62890625,91.30859375,42.87109375,23.92578125,0.03694347963372276
0.5537109375,0.4814453125,0.0205078125,7.71484375,5.95703125,15.80078125,19.62890625,91.30859375,42.87109375,23.92578125,0.028733817492895483
0.5537109375,0.4814453125,0.0205078125,7.71484375,5.95703125,0.60546875,8.10546875,91.30859375,42.87109375,23.92578125,0.004104831070413641
0.5537109375,0.4814453125,0.0205078125,7.71484375,5.95703125,0.60546875,19.62890625,25.29296875,42.87109375,23.92578125,0.03378591727186612
0.5537109375,0.4814453125,0.0205078125,7.71484375,5.95703125,0.60546875,19.62890625,91.30859375,14.55078125,23.92578125,0.08367540258920114
0.5537109375,0.4814453125,0.0205078125,7.71484375,5.95703125,0.60546875,19.62890625,91.30859375,42.87109375,20.80078125,0.009156930849384275
0.5537109375,0.5107421875,0.9130859375,10.37109375,12.75390625,15.80078125,8.10546875,25.29296875,14.55078125,20.80078125,0.007262393432270287
0.2392578125,0.4814453125,0.9130859375,10.37109375,12.75390625,15.80078125,8.10546875,25.29296875,14.55078125,20.80078125,0.03283864856330913
0.2392578125,0.5107421875,0.0205078125,10.37109375,12.75390625,15.80078125,8.10546875,25.29296875,14.55078125,20.80078125,0.09251657720239975
0.2392578125,0.5107421875,0.9130859375,7.71484375,12.75390625,15.80078125,8.10546875,25.29296875,14.55078125,20.80078125,0.14808967477107673
0.2392578125,0.5107421875,0.9130859375,10.37109375,5.95703125,15.80078125,8.10546875,25.29296875,14.55078125,20.80078125,0.06725607830754657
0.2392578125,0.5107421875,0.9130859375,10.37109375,12.75390625,0.60546875,8.10546875,25.29296875,14.55078125,20.80078125,0.005999368487527629
0.2392578125,0.5107421875,0.9130859375,10.37109375,12.75390625,15.80078125,19.62890625,25.29296875,14.55078125,20.80078125,0.014524786864540574
0.2392578125,0.5107421875,0.9130859375,10.37109375,12.75390625,15.80078125,8.10546875,91.30859375,14.55078125,20.80078125,0.14998421218819072
0.2392578125,0.5107421875,0.9130859375,10.37109375,12.75390625,15.80078125,8.10546875,25.29296875,42.87109375,20.80078125,0.0429428481212504
0.2392578125,0.5107421875,0.9130859375,10.37109375,12.75390625,15.80078125,8.10546875,25.29296875,14.55078125,23.92578125,0.05936217240290496
0.2392578125,0.5107421875,0.9130859375,10.37109375,12.75390625,15.80078125,8.10546875,25.29296875,14.55078125,20.80078125,0.08556994000631513
0.0537109375,0.9814453125,0.5205078125,17.71484375,15.95703125,10.60546875,69.62890625,41.30859375,92.87109375,73.92578125,0.048626460372592356
0.7392578125,0.9814453125,0.5205078125,17.71484375,15.95703125,10.60546875,69.62890625,41.30859375,92.87109375,73.92578125,0.023997473950110516
0.0537109375,0.0107421875,0.5205078125,17.71484375,15.95703125,10.60546875,69.62890625,41.30859375,92.87109375,73.92578125,0.07672876539311652
0.0537109375,0.9814453125,0.4130859375,17.71484375,15.95703125,10.60546875,69.62890625,41.30859375,92.87109375,73.92578125,0.16892958635933059
0.0537109375,0.9814453125,0.5205078125,0.37109375,15.95703125,10.60546875,69.62890625,41.30859375,92.87109375,73.92578125,0.08778023365961478
0.0537109375,0.9814453125,0.5205078125,17.71484375,2.75390625,10.60546875,69.62890625,41.30859375,92.87109375,73.92578125,0.09535838332807073
0.0537109375,0.9814453125,0.5205078125,17.71484375,15.95703125,5.80078125,69.62890625,41.30859375,92.87109375,73.92578125,0.019892642879696873
0.0537109375,0.9814453125,0.5205078125,17.71484375,15.95703125,10.60546875,58.10546875,41.30859375,92.87109375,73.92578125,0.06125670982001895
0.0537109375,0.9814453125,0.5205078125,17.71484375,15.95703125,10.60546875,69.62890625,75.29296875,92.87109375,73.92578125,0.01484054310072624
0.0537109375,0.9814453125,0.5205078125,17.71484375,15.95703125,10.60546875,69.62890625,41.30859375,64.55078125,73.92578125,0.04452162930217872
0.0537109375,0.9814453125,0.5205078125,17.71484375,15.95703125,10.60546875,69.62890625,41.30859375,92.87109375,70.80078125,0.03536469845279444
0.0537109375,0.0107421875,0.4130859375,0.37109375,2.75390625,5.80078125,58.10546875,75.29296875,64.55078125,70.80078125,0.010104199557941269
0.7392578125,0.9814453125,0.4130859375,0.37109375,2.75390625,5.80078125,58.10546875,75.29296875,64.55078125,70.80078125,0.027470792548152826
0.7392578125,0.0107421875,0.5205078125,0.37109375,2.75390625,5.80078125,58.10546875,75.29296875,64.55078125,70.80078125,0.19513735396274076
0.7392578125,0.0107421875,0.4130859375,17.71484375,2.75390625,5.80078125,58.10546875,75.29296875,64.55078125,70.80078125,0.0419955794126934
0.7392578125,0.0107421875,0.4130859375,0.37109375,15.95703125,5.80078125,58.10546875,75.29296875,64.55078125,70.80078125,0.0688348594884749
0.7392578125,0.0107421875,0.4130859375,0.37109375,2.75390625,10.60546875,58.10546875,75.29296875,64.55078125,70.80078125,0.04231133564887907
0.7392578125,0.0107421875,0.4130859375,0.37109375,2.75390625,5.80078125,69.62890625,75.29296875,64.55078125,70.80078125,0.07483422797600253
0.7392578125,0.0107421875,0.4130859375,0.37109375,2.75390625,5.80078125,58.10546875,41.30859375,64.55078125,70.80078125,0.1859804231133565
0.7392578125,0.0107421875,0.4130859375,0.37109375,2.75390625,5.80078125,58.10546875,75.29296875,92.87109375,70.80078125,0.03568045468898011
0.7392578125,0.0107421875,0.4130859375,0.37109375,2.75390625,5.80078125,58.10546875,75.29296875,64.55078125,73.92578125,0.209977897063467
0.7392578125,0.0107421875,0.4130859375,0.37109375,2.75390625,5.80078125,58.10546875,75.29296875,64.55078125,70.80078125,0.0
0.0380859375,0.2158203125,0.8486328125,11.77734375,1.26953125,12.79296875,14.94140625,30.37109375,22.55859375,16.11328125,0.01484054310072624
0.8173828125,0.2158203125,0.8486328125,11.77734375,1.26953125,12.79296875,14.94140625,30.37109375,22.55859375,16.11328125,0.07388695926744553
0.0380859375,0.6826171875,0.8486328125,11.77734375,1.26953125,12.79296875,14.94140625,30.37109375,22.55859375,16.11328125,0.0
0.0380859375,0.2158203125,0.8974609375,11.77734375,1.26953125,12.79296875,14.94140625,30.37109375,22.55859375,16.11328125,0.06030944111146195
0.0380859375,0.2158203125,0.8486328125,15.05859375,1.26953125,12.79296875,14.94140625,30.37109375,22.55859375,16.11328125,0.03568045468898011
0.0380859375,0.2158203125,0.8486328125,11.77734375,9.31640625,12.79296875,14.94140625,30.37109375,22.55859375,16.11328125,0.047047679191664034
0.0380859375,0.2158203125,0.8486328125,11.77734375,1.26953125,11.11328125,14.94140625,30.37109375,22.55859375,16.11328125,0.06757183454373224
0.0380859375,0.2158203125,0.8486328125,11.77734375,1.26953125,12.79296875,50.29296875,30.37109375,22.55859375,16.11328125,0.003789074834227976
0.0380859375,0.2158203125,0.8486328125,11.77734375,1.26953125,12.79296875,14.94140625,64.35546875,22.55859375,16.11328125,0.010419955794126934
0.0380859375,0.2158203125,0.8486328125,11.77734375,1.26953125,12.79296875,14.94140625,30.37109375,31.73828125,16.11328125,0.04673192295547837
0.0380859375,0.2158203125,0.8486328125,11.77734375,1.26953125,12.79296875,14.94140625,30.37109375,22.55859375,53.61328125,0.012314493211240922
0.0380859375,0.6826171875,0.8974609375,15.05859375,9.31640625,11.11328125,50.29296875,64.35546875,31.73828125,53.61328125,0.03599621092516577
0.8173828125,0.2158203125,0.8974609375,15.05859375,9.31640625,11.11328125,50.29296875,64.35546875,31.73828125,53.61328125,0.17366592990211557
0.8173828125,0.6826171875,0.8486328125,15.05859375,9.31640625,11.11328125,50.29296875,64.35546875,31.73828125,53.61328125,0.010419955794126934
0.8173828125,0.6826171875,0.8974609375,11.77734375,9.31640625,11.11328125,50.29296875,64.35546875,31.73828125,53.61328125,0.11367224502683929
0.8173828125,0.6826171875,0.8974609375,15.05859375,1.26953125,11.11328125,50.29296875,64.35546875,31.73828125,53.61328125,0.20682033470161035
0.8173828125,0.6826171875,0.8974609375,15.05859375,9.31640625,12.79296875,50.29296875,64.35546875,31.73828125,53.61328125,0.012314493211240922
0.8173828125,0.6826171875,0.8974609375,15.05859375,9.31640625,11.11328125,14.94140625,64.35546875,31.73828125,53.61328125,0.022734449005367856
0.8173828125,0.6826171875,0.8974609375,15.05859375,9.31640625,11.11328125,50.29296875,30.37109375,31.73828125,53.61328125,0.055888853804862644
0.8173828125,0.6826171875,0.8974609375,15.05859375,9.31640625,11.11328125,50.29296875,64.35546875,22.55859375,53.61328125,0.018629617934954216
0.8173828125,0.6826171875,0.8974609375,15.05859375,9.31640625,11.11328125,50.29296875,64.35546875,31.73828125,16.11328125,0.038838017050836754
0.8173828125,0.6826171875,0.8974609375,15.05859375,9.31640625,11.11328125,50.29296875,64.35546875,31.73828125,53.61328125,0.031575623618566466
0.5380859375,0.7158203125,0.3486328125,1.77734375,11.26953125,2.79296875,64.94140625,80.37109375,72.55859375,66.11328125,0.005999368487527629
0.3173828125,0.7158203125,0.3486328125,1.77734375,11.26953125,2.79296875,64.94140625,80.37109375,72.55859375,66.11328125,0.0034733185980423114
0.5380859375,0.1826171875,0.3486328125,1.77734375,11.26953125,2.79296875,64.94140625,80.37109375,72.55859375,66.11328125,0.03283864856330913
0.5380859375,0.7158203125,0.3974609375,1.77734375,11.26953125,2.79296875,64.94140625,80.37109375,72.55859375,66.11328125,0.23555415219450584
0.5380859375,0.7158203125,0.3486328125,5.05859375,11.26953125,2.79296875,64.94140625,80.37109375,72.55859375,66.11328125,0.005683612251341964
0.5380859375,0.7158203125,0.3486328125,1.77734375,19.31640625,2.79296875,64.94140625,80.37109375,72.55859375,66.11328125,0.4212188190716767
0.5380859375,0.7158203125,0.3486328125,1.77734375,11.26953125,1.11328125,64.94140625,80.37109375,72.55859375,66.11328125,0.22229239027470793
0.5380859375,0.7158203125,0.3486328125,1.77734375,11.26953125,2.79296875,0.29296875,80.37109375,72.55859375,66.11328125,0.1152510262077676
0.5380859375,0.7158203125,0.3486328125,1.77734375,11.26953125,2.79296875,64.94140625,14.35546875,72.55859375,66.11328125,0.02715503631196716
0.5380859375,0.7158203125,0.3486328125,1.77734375,11.26953125,2.79296875,64.94140625,80.37109375,81.73828125,66.11328125,0.10514682664982633
0.5380859375,0.7158203125,0.3486328125,1.77734375,11.26953125,2.79296875,64.94140625,80.37109375,72.55859375,3.61328125,0.00031575623618566466
0.5380859375,0.1826171875,0.3974609375,5.05859375,19.31640625,1.11328125,0.29296875,14.35546875,81.73828125,3.61328125,0.000947268708556994
0.3173828125,0.7158203125,0.3974609375,5.05859375,19.31640625,1.11328125,0.29296875,14.35546875,81.73828125,3.61328125,0.06188822229239027
0.3173828125,0.1826171875,0.3486328125,5.05859375,19.31640625,1.11328125,0.29296875,14.35546875,81.73828125,3.61328125,0.03599621092516577
0.3173828125,0.1826171875,0.3974609375,1.77734375,19.31640625,1.11328125,0.29296875,14.35546875,81.73828125,3.61328125,0.0
0.3173828125,0.1826171875,0.3974609375,5.05859375,11.26953125,1.11328125,0.29296875,14.35546875,81.73828125,3.61328125,0.09977897063467003
0.3173828125,0.1826171875,0.3974609375,5.05859375,19.31640625,2.79296875,0.29296875,14.35546875,81.73828125,3.61328125,0.013261761919797915
0.3173828125,0.1826171875,0.3974609375,5.05859375,19.31640625,1.11328125,64.94140625,14.35546875,81.73828125,3.61328125,0.005683612251341964
0.3173828125,0.1826171875,0.3974609375,5.05859375,19.31640625,1.11328125,0.29296875,80.37109375,81.73828125,3.61328125,0.004104831070413641
0.3173828125,0.1826171875,0.3974609375,5.05859375,19.31640625,1.11328125,0.29296875,14.35546875,72.55859375,3.61328125,0.017998105462582886
0.3173828125,0.1826171875,0.3974609375,5.05859375,19.31640625,1.11328125,0.29296875,14.35546875,81.73828125,66.11328125,0.1484054310072624
0.3173828125,0.1826171875,0.3974609375,5.05859375,19.31640625,1.11328125,0.29296875,14.35546875,81.73828125,3.61328125,0.06599305336280392
0.7880859375,0.4658203125,0.5986328125,16.77734375,16.26953125,7.79296875,39.94140625,55.37109375,97.55859375,91.11328125,0.45374171139880015
0.0673828125,0.4658203125,0.5986328125,16.77734375,16.26953125,7.79296875,39.94140625,55.37109375,97.55859375,91.11328125,0.14808967477107673
0.7880859375,0.4326171875,0.5986328125,16.77734375,16.26953125,7.79296875,39.94140625,55.37109375,97.55859375,91.11328125,0.0034733185980423114
0.7880859375,0.4658203125,0.6474609375,16.77734375,16.26953125,7.79296875,39.94140625,55.37109375,97.55859375,91.11328125,0.006630880959898958
0.7880859375,0.4658203125,0.5986328125,10.05859375,16.26953125,7.79296875,39.94140625,55.37109375,97.55859375,91.11328125,0.22387117145563626
0.7880859375,0.4658203125,0.5986328125,16.77734375,14.31640625,7.79296875,39.94140625,55.37109375,97.55859375,91.11328125,0.03378591727186612
0.7880859375,0.4658203125,0.5986328125,16.77734375,16.26953125,16.11328125,39.94140625,55.37109375,97.55859375,91.11328125,0.21597726555099464
0.7880859375,0.4658203125,0.5986328125,16.77734375,16.26953125,7.79296875,25.29296875,55.37109375,97.55859375,91.11328125,0.26870855699400065
0.7880859375,0.4658203125,0.5986328125,16.77734375,16.26953125,7.79296875,39.94140625,89.35546875,97.55859375,91.11328125,0.013893274392169246
0.7880859375,0.4658203125,0.5986328125,16.77734375,16.26953125,7.79296875,39.94140625,55.37109375,56.73828125,91.11328125,0.2743921692453426
0.7880859375,0.4658203125,0.5986328125,16.77734375,16.26953125,7.79296875,39.94140625,55.37109375,97.55859375,78.61328125,0.15472055573097568
0.7880859375,0.4326171875,0.6474609375,10.05859375,14.31640625,16.11328125,25.29296875,89.35546875,56.73828125,78.61328125,0.0050520997789706345
0.0673828125,0.4658203125,0.6474609375,10.05859375,14.31640625,16.11328125,25.29296875,89.35546875,56.73828125,78.61328125,0.46637196084622673
0.0673828125,0.4326171875,0.5986328125,10.05859375,14.31640625,16.11328125,25.29296875,89.35546875,56.73828125,78.61328125,0.0786233028102305
0.0673828125,0.4326171875,0.6474609375,16.77734375,14.31640625,16.11328125,25.29296875,89.35546875,56.73828125,78.61328125,0.09662140827281339
0.0673828125,0.4326171875,0.6474609375,10.05859375,16.26953125,16.11328125,25.29296875,89.35546875,56.73828125,78.61328125,0.017366592990211555
0.0673828125,0.4326171875,0.6474609375,10.05859375,14.31640625,7.79296875,25.29296875,89.35546875,56.73828125,78.61328125,0.13103883801705082
0.0673828125,0.4326171875,0.6474609375,10.05859375,14.31640625,16.11328125,39.94140625,89.35546875,56.73828125,78.61328125,0.06599305336280392
0.0673828125,0.4326171875,0.6474609375,10.05859375,14.31640625,16.11328125,25.29296875,55.37109375,56.73828125,78.61328125,0.009156930849384275
0.0673828125,0.4326171875,0.6474609375,10.05859375,14.31640625,16.11328125,25.29296875,89.35546875,97.55859375,78.61328125,0.00884117461319861
0.0673828125,0.4326171875,0.6474609375,10.05859375,14.31640625,16.11328125,25.29296875,89.35546875,56.73828125,91.11328125,0.27818124407957057
0.0673828125,0.4326171875,0.6474609375,10.05859375,14.31640625,16.11328125,25.29296875,89.35546875,56.73828125,78.61328125,0.00031575623618566466
0.2880859375,0.9658203125,0.0986328125,6.77734375,6.26953125,17.79296875,89.94140625,5.37109375,47.55859375,41.11328125,0.11209346384591096
0.5673828125,0.9658203125,0.0986328125,6.77734375,6.26953125,17.79296875,89.94140625,5.37109375,47.55859375,41.11328125,0.0
0.2880859375,0.9326171875,0.0986328125,6.77734375,6.26953125,17.79296875,89.94140625,5.37109375,47.55859375,41.11328125,0.1840858856962425
0.2880859375,0.9658203125,0.1474609375,6.77734375,6.26953125,17.79296875,89.94140625,5.37109375,47.55859375,41.11328125,0.047679191664035364
0.2880859375,0.9658203125,0.0986328125,0.05859375,6.26953125,17.79296875,89.94140625,5.37109375,47.55859375,41.11328125,0.02968108620145248
0.2880859375,0.9658203125,0.0986328125,6.77734375,4.31640625,17.79296875,89.94140625,5.37109375,47.55859375,41.11328125,0.00031575623618566466
0.2880859375,0.9658203125,0.0986328125,6.77734375,6.26953125,6.11328125,89.94140625,5.37109375,47.55859375,41.11328125,0.05557309756867698
0.2880859375,0.9658203125,0.0986328125,6.77734375,6.26953125,17.79296875,75.29296875,5.37109375,47.55859375,41.11328125,0.0
0.2880859375,0.9658203125,0.0986328125,6.77734375,6.26953125,17.79296875,89.94140625,39.35546875,47.55859375,41.11328125,0.00473634354278497
0.2880859375,0.9658203125,0.0986328125,6.77734375,6.26953125,17.79296875,89.94140625,5.37109375,6.73828125,41.11328125,0.001894537417113988
0.2880859375,0.9658203125,0.0986328125,6.77734375,6.26953125,17.79296875,89.94140625,5.37109375,47.55859375,28.61328125,0.000947268708556994
0.2880859375,0.9326171875,0.1474609375,0.05859375,4.31640625,6.11328125,75.29296875,39.35546875,6.73828125,28.61328125,0.09377960214714241
0.5673828125,0.9658203125,0.1474609375,0.05859375,4.31640625,6.11328125,75.29296875,39.35546875,6.73828125,28.61328125,0.014524786864540574
0.5673828125,0.9326171875,0.0986328125,0.05859375,4.31640625,6.11328125,75.29296875,39.35546875,6.73828125,28.61328125,0.1332491316703505
0.5673828125,0.9326171875,0.1474609375,6.77734375,4.31640625,6.11328125,75.29296875,39.35546875,6.73828125,28.61328125,0.013261761919797915
0.5673828125,0.9326171875,0.1474609375,0.05859375,6.26953125,6.11328125,75.29296875,39.35546875,6.73828125,28.61328125,0.02715503631196716
0.5673828125,0.9326171875,0.1474609375,0.05859375,4.31640625,17.79296875,75.29296875,39.35546875,6.73828125,28.61328125,0.14524786864540576
0.5673828125,0.9326171875,0.1474609375,0.05859375,4.31640625,6.11328125,89.94140625,39.35546875,6.73828125,28.61328125,0.07451847173981686
0.5673828125,0.9326171875,0.1474609375,0.05859375,4.31640625,6.11328125,75.29296875,5.37109375,6.73828125,28.61328125,0.002841806125670982
0.5673828125,0.9326171875,0.1474609375,0.05859375,4.31640625,6.11328125,75.29296875,39.35546875,47.55859375,28.61328125,0.05052099778970635
0.5673828125,0.9326171875,0.1474609375,0.05859375,4.31640625,6.11328125,75.29296875,39.35546875,6.73828125,41.11328125,0.04136406694032207
0.5673828125,0.9326171875,0.1474609375,0.05859375,4.31640625,6.11328125,75.29296875,39.35546875,6.73828125,28.61328125,0.04546889801073571
0.4130859375,0.3408203125,0.4736328125,9.27734375,8.76953125,10.29296875,27.44140625,67.87109375,85.05859375,53.61328125,0.0050520997789706345
0.1923828125,0.3408203125,0.4736328125,9.27734375,8.76953125,10.29296875,27.44140625,67.87109375,85.05859375,53.61328125,0.01894537417113988
0.4130859375,0.8076171875,0.4736328125,9.27734375,8.76953125,10.29296875,27.44140625,67.87109375,85.05859375,53.61328125,0.25007893905904643
0.4130859375,0.3408203125,0.5224609375,9.27734375,8.76953125,10.29296875,27.44140625,67.87109375,85.05859375,53.61328125,0.025260498894853173
0.4130859375,0.3408203125,0.4736328125,7.55859375,8.76953125,10.29296875,27.44140625,67.87109375,85.05859375,53.61328125,0.11651405115251026
0.4130859375,0.3408203125,0.4736328125,9.27734375,1.81640625,10.29296875,27.44140625,67.87109375,85.05859375,53.61328125,0.04673192295547837
0.4130859375,0.3408203125,0.4736328125,9.27734375,8.76953125,8.61328125,27.44140625,67.87109375,85.05859375,53.61328125,0.0473634354278497
0.4130859375,0.3408203125,0.4736328125,9.27734375,8.76953125,10.29296875,87.79296875,67.87109375,85.05859375,53.61328125,0.031259867382380804
0.4130859375,0.3408203125,0.4736328125,9.27734375,8.76953125,10.29296875,27.44140625,26.85546875,85.05859375,53.61328125,0.06030944111146195
0.4130859375,0.3408203125,0.4736328125,9.27734375,8.76953125,10.29296875,27.44140625,67.87109375,69.23828125,53.61328125,0.02841806125670982
0.4130859375,0.3408203125,0.4736328125,9.27734375,8.76953125,10.29296875,27.44140625,67.87109375,85.05859375,66.11328125,0.012314493211240922
0.4130859375,0.8076171875,0.5224609375,7.55859375,1.81640625,8.61328125,87.79296875,26.85546875,69.23828125,66.11328125,0.0015787811809283233
0.1923828125,0.3408203125,0.5224609375,7.55859375,1.81640625,8.61328125,87.79296875,26.85546875,69.23828125,66.11328125,0.031575623618566466
0.1923828125,0.8076171875,0.4736328125,7.55859375,1.81640625,8.61328125,87.79296875,26.85546875,69.23828125,66.11328125,0.006315124723713293
0.1923828125,0.8076171875,0.5224609375,9.27734375,1.81640625,8.61328125,87.79296875,26.85546875,69.23828125,66.11328125,0.047047679191664034
0.1923828125,0.8076171875,0.5224609375,7.55859375,8.76953125,8.61328125,87.79296875,26.85546875,69.23828125,66.11328125,0.0366277233975371
0.1923828125,0.8076171875,0.5224609375,7.55859375,1.81640625,10.29296875,87.79296875,26.85546875,69.23828125,66.11328125,0.038838017050836754
0.1923828125,0.8076171875,0.5224609375,7.55859375,1.81640625,8.61328125,27.44140625,26.85546875,69.23828125,66.11328125,0.02715503631196716
0.1923828125,0.8076171875,0.5224609375,7.55859375,1.81640625,8.61328125,87.79296875,67.87109375,69.23828125,66.11328125,0.1357751815598358
0.1923828125,0.8076171875,0.5224609375,7.55859375,1.81640625,8.61328125,87.79296875,26.85546875,85.05859375,66.11328125,0.048310704136406694
0.1923828125,0.8076171875,0.5224609375,7.55859375,1.81640625,8.61328125,87.79296875,26.85546875,69.23828125,53.61328125,0.10388380170508367
0.1923828125,0.8076171875,0.5224609375,7.55859375,1.81640625,8.61328125,87.79296875,26.85546875,69.23828125,66.11328125,0.04610041048310704
0.9130859375,0.8408203125,0.9736328125,19.27734375,18.76953125,0.29296875,77.44140625,17.87109375,35.05859375,3.61328125,0.0022102936532996525
0.6923828125,0.8408203125,0.9736328125,19.27734375,18.76953125,0.29296875,77.44140625,17.87109375,35.05859375,3.61328125,0.021155667824439534
0.9130859375,0.3076171875,0.9736328125,19.27734375,18.76953125,0.29296875,77.44140625,17.87109375,35.05859375,3.61328125,0.020524155352068203
0.9130859375,0.8408203125,0.0224609375,19.27734375,18.76953125,0.29296875,77.44140625,17.87109375,35.05859375,3.61328125,0.022734449005367856
0.9130859375,0.8408203125,0.9736328125,17.55859375,18.76953125,0.29296875,77.44140625,17.87109375,35.05859375,3.61328125,0.022102936532996525
0.9130859375,0.8408203125,0.9736328125,19.27734375,11.81640625,0.29296875,77.44140625,17.87109375,35.05859375,3.61328125,0.08430691506157247
0.9130859375,0.8408203125,0.9736328125,19.27734375,18.76953125,18.61328125,77.44140625,17.87109375,35.05859375,3.61328125,0.0
0.9130859375,0.8408203125,0.9736328125,19.27734375,18.76953125,0.29296875,37.79296875,17.87109375,35.05859375,3.61328125,0.0012630249447426586
0.9130859375,0.8408203125,0.9736328125,19.27734375,18.76953125,0.29296875,77.44140625,76.85546875,35.05859375,3.61328125,0.0429428481212504
0.9130859375,0.8408203125,0.9736328125,19.27734375,18.76953125,0.29296875,77.44140625,17.87109375,19.23828125,3.61328125,0.02241869276918219
0.9130859375,0.8408203125,0.9736328125,19.27734375,18.76953125,0.29296875,77.44140625,17.87109375,35.05859375,16.11328125,0.03568045468898011
0.9130859375,0.3076171875,0.0224609375,17.55859375,11.81640625,18.61328125,37.79296875,76.85546875,19.23828125,16.11328125,0.02652352383959583
0.6923828125,0.8408203125,0.0224609375,17.55859375,11.81640625,18.61328125,37.79296875,76.85546875,19.23828125,16.11328125,0.07199242185033154
0.6923828125,0.3076171875,0.9736328125,17.55859375,11.81640625,18.61328125,37.79296875,76.85546875,19.23828125,16.11328125,0.00031575623618566466
0.6923828125,0.3076171875,0.0224609375,19.27734375,11.81640625,18.61328125,37.79296875,76.85546875,19.23828125,16.11328125,0.0012630249447426586
0.6923828125,0.3076171875,0.0224609375,17.55859375,18.76953125,18.61328125,37.79296875,76.85546875,19.23828125,16.11328125,0.011998736975055258
0.6923828125,0.3076171875,0.0224609375,17.55859375,11.81640625,0.29296875,37.79296875,76.85546875,19.23828125,16.11328125,0.017050836754025894
0.6923828125,0.3076171875,0.0224609375,17.55859375,11.81640625,18.61328125,77.44140625,76.85546875,19.23828125,16.11328125,0.031575623618566466
0.6923828125,0.3076171875,0.0224609375,17.55859375,11.81640625,18.61328125,37.79296875,17.87109375,19.23828125,16.11328125,0.026839280075781496
0.6923828125,0.3076171875,0.0224609375,17.55859375,11.81640625,18.61328125,37.79296875,76.85546875,35.05859375,16.11328125,0.02494474265866751
0.6923828125,0.3076171875,0.0224609375,17.55859375,11.81640625,18.61328125,37.79296875,76.85546875,19.23828125,3.61328125,0.005683612251341964
0.6923828125,0.3076171875,0.0224609375,17.55859375,11.81640625,18.61328125,37.79296875,76.85546875,19.23828125,16.11328125,0.03378591727186612
0.6630859375,0.0908203125,0.2236328125,4.27734375,13.76953125,5.29296875,2.44140625,42.87109375,10.05859375,28.61328125,0.00031575623618566466
0.9423828125,0.0908203125,0.2236328125,4.27734375,13.76953125,5.29296875,2.44140625,42.87109375,10.05859375,28.61328125,0.02715503631196716
0.6630859375,0.0576171875,0.2236328125,4.27734375,13.76953125,5.29296875,2.44140625,42.87109375,10.05859375,28.61328125,0.03536469845279444
0.6630859375,0.0908203125,0.7724609375,4.27734375,13.76953125,5.29296875,2.44140625,42.87109375,10.05859375,28.61328125,0.0
0.6630859375,0.0908203125,0.2236328125,2.55859375,13.76953125,5.29296875,2.44140625,42.87109375,10.05859375,28.61328125,0.0
0.6630859375,0.0908203125,0.2236328125,4.27734375,16.81640625,5.29296875,2.44140625,42.87109375,10.05859375,28.61328125,0.0022102936532996525
0.6630859375,0.0908203125,0.2236328125,4.27734375,13.76953125,3.61328125,2.44140625,42.87109375,10.05859375,28.61328125,0.017998105462582886
0.6630859375,0.0908203125,0.2236328125,4.27734375,13.76953125,5.29296875,12.79296875,42.87109375,10.05859375,28.61328125,0.007262393432270287
0.6630859375,0.0908203125,0.2236328125,4.27734375,13.76953125,5.29296875,2.44140625,1.85546875,10.05859375,28.61328125,0.021155667824439534
0.6630859375,0.0908203125,0.2236328125,4.27734375,13.76953125,5.29296875,2.44140625,42.87109375,44.23828125,28.61328125,0.000947268708556994
0.6630859375,0.0908203125,0.2236328125,4.27734375,13.76953125,5.29296875,2.44140625,42.87109375,10.05859375,91.11328125,0.03725923586990843
0.6630859375,0.0576171875,0.7724609375,2.55859375,16.81640625,3.61328125,12.79296875,1.85546875,44.23828125,91.11328125,0.0
0.9423828125,0.0908203125,0.7724609375,2.55859375,16.81640625,3.61328125,12.79296875,1.85546875,44.23828125,91.11328125,0.006946637196084623
0.9423828125,0.0576171875,0.2236328125,2.55859375,16.81640625,3.61328125,12.79296875,1.85546875,44.23828125,91.11328125,0.02715503631196716
0.9423828125,0.0576171875,0.7724609375,4.27734375,16.81640625,3.61328125,12.79296875,1.85546875,44.23828125,91.11328125,0.032207136090937796
0.9423828125,0.0576171875,0.7724609375,2.55859375,13.76953125,3.61328125,12.79296875,1.85546875,44.23828125,91.11328125,0.0012630249447426586
0.9423828125,0.0576171875,0.7724609375,2.55859375,16.81640625,5.29296875,12.79296875,1.85546875,44.23828125,91.11328125,0.0006315124723713293
0.9423828125,0.0576171875,0.7724609375,2.55859375,16.81640625,3.61328125,2.44140625,1.85546875,44.23828125,91.11328125,0.028102305020524156
0.9423828125,0.0576171875,0.7724609375,2.55859375,16.81640625,3.61328125,12.79296875,42.87109375,44.23828125,91.11328125,0.06125670982001895
0.9423828125,0.0576171875,0.7724609375,2.55859375,16.81640625,3.61328125,12.79296875,1.85546875,10.05859375,91.11328125,0.0
