delta,tau,gamma,beta_s,beta_h,beta_c,c_w,c_c,r_w,r_c,y
0.6123046875,0.4697265625,0.1103515625,10.01953125,8.73046875,11.38671875,70.80078125,24.70703125,58.10546875,76.07421875,0.41850915982312065
0.6123046875,0.4697265625,0.1103515625,3.69140625,9.12109375,11.38671875,70.80078125,24.70703125,58.10546875,76.07421875,0.1301326595072647
0.6123046875,0.4697265625,0.1103515625,3.69140625,8.73046875,16.97265625,70.80078125,24.70703125,58.10546875,76.07421875,0.6749842072015161
0.6123046875,0.4697265625,0.1103515625,3.69140625,8.73046875,11.38671875,4.19921875,24.70703125,58.10546875,76.07421875,0.3635502210991788
0.6123046875,0.4697265625,0.1103515625,3.69140625,8.73046875,11.38671875,70.80078125,39.55078125,58.10546875,76.07421875,0.43493367024636764
0.6123046875,0.4697265625,0.1103515625,3.69140625,8.73046875,11.38671875,70.80078125,24.70703125,46.58203125,76.07421875,0.35028427037271004
0.6123046875,0.4697265625,0.1103515625,3.69140625,8.73046875,11.38671875,70.80078125,24.70703125,58.10546875,23.73046875,0.4485154769425142
0.6123046875,0.4697265625,0.1103515625,3.69140625,8.73046875,11.38671875,70.80078125,24.70703125,58.10546875,76.07421875,0.4235628553379659
0.9033203125,0.7255859375,0.6708984375,0.01953125,19.12109375,6.97265625,54.19921875,89.55078125,96.58203125,73.73046875,0.684459886291851
0.1123046875,0.7255859375,0.6708984375,0.01953125,19.12109375,6.97265625,54.19921875,89.55078125,96.58203125,73.73046875,0.44409349336702464
0.9033203125,0.9697265625,0.6708984375,0.01953125,19.12109375,6.97265625,54.19921875,89.55078125,96.58203125,73.73046875,0.49620972836386606
0.9033203125,0.7255859375,0.6103515625,0.01953125,19.12109375,6.97265625,54.19921875,89.55078125,96.58203125,73.73046875,0.7694251421351863
0.9033203125,0.7255859375,0.6708984375,13.69140625,19.12109375,6.97265625,54.19921875,89.55078125,96.58203125,73.73046875,0.6373973468098547
0.9033203125,0.7255859375,0.6708984375,0.01953125,18.73046875,6.97265625,54.19921875,89.55078125,96.58203125,73.73046875,0.5559065066329754
0.9033203125,0.7255859375,0.6708984375,0.01953125,19.12109375,1.38671875,54.19921875,89.55078125,96.58203125,73.73046875,0.4684144030322173
0.9033203125,0.7255859375,0.6708984375,0.01953125,19.12109375,6.97265625,20.80078125,89.55078125,96.58203125,73.73046875,0.7479469361970941
0.9033203125,0.7255859375,0.6708984375,0.01953125,19.12109375,6.97265625,54.19921875,74.70703125,96.58203125,73.73046875,0.450726468730259
0.9033203125,0.7255859375,0.6708984375,0.01953125,19.12109375,6.97265625,54.19921875,89.55078125,8.10546875,73.73046875,0.8016424510423247
0.9033203125,0.7255859375,0.6708984375,0.01953125,19.12109375,6.97265625,54.19921875,89.55078125,96.58203125,26.07421875,0.44409349336702464
0.9033203125,0.9697265625,0.6103515625,13.69140625,18.73046875,1.38671875,20.80078125,74.70703125,8.10546875,26.07421875,0.16582438408085912
0.1123046875,0.7255859375,0.6103515625,13.69140625,18.73046875,1.38671875,20.80078125,74.70703125,8.10546875,26.07421875,0.20151610865445357
0.1123046875,0.9697265625,0.6708984375,13.69140625,18.73046875,1.38671875,20.80078125,74.70703125,8.10546875,26.07421875,0.17150979153506002
0.1123046875,0.9697265625,0.6103515625,0.01953125,18.73046875,1.38671875,20.80078125,74.70703125,8.10546875,26.07421875,0.5448515476942514
0.1123046875,0.9697265625,0.6103515625,13.69140625,19.12109375,1.38671875,20.80078125,74.70703125,8.10546875,26.07421875,0.4665192672141503
0.1123046875,0.9697265625,0.6103515625,13.69140625,18.73046875,6.97265625,20.80078125,74.70703125,8.10546875,26.07421875,0.47978521794061907
0.1123046875,0.9697265625,0.6103515625,13.69140625,18.73046875,1.38671875,54.19921875,74.70703125,8.10546875,26.07421875,0.114971572962729
0.1123046875,0.9697265625,0.6103515625,13.69140625,18.73046875,1.38671875,20.80078125,89.55078125,8.10546875,26.07421875,0.49620972836386606
0.1123046875,0.9697265625,0.6103515625,13.69140625,18.73046875,1.38671875,20.80078125,74.70703125,96.58203125,26.07421875,0.4857864813644978
0.1123046875,0.9697265625,0.6103515625,13.69140625,18.73046875,1.38671875,20.80078125,74.70703125,8.10546875,73.73046875,0.11939355653821858
0.1123046875,0.9697265625,0.6103515625,13.69140625,18.73046875,1.38671875,20.80078125,74.70703125,8.10546875,26.07421875,0.3932406822488945
0.6533203125,0.4755859375,0.4208984375,15.01953125,14.12109375,1.97265625,29.19921875,64.55078125,71.58203125,98.73046875,0.675300063171194
0.3623046875,0.4755859375,0.4208984375,15.01953125,14.12109375,1.97265625,29.19921875,64.55078125,71.58203125,98.73046875,0.4494630448515477
0.6533203125,0.7197265625,0.4208984375,15.01953125,14.12109375,1.97265625,29.19921875,64.55078125,71.58203125,98.73046875,0.33354390397978523
0.6533203125,0.4755859375,0.3603515625,15.01953125,14.12109375,1.97265625,29.19921875,64.55078125,71.58203125,98.73046875,0.44567277321541376
0.6533203125,0.4755859375,0.4208984375,8.69140625,14.12109375,1.97265625,29.19921875,64.55078125,71.58203125,98.73046875,0.5293746051800379
0.6533203125,0.4755859375,0.4208984375,15.01953125,13.73046875,1.97265625,29.19921875,64.55078125,71.58203125,98.73046875,0.5723310170562224
0.6533203125,0.4755859375,0.4208984375,15.01953125,14.12109375,16.38671875,29.19921875,64.55078125,71.58203125,98.73046875,0.32817435249526217
0.6533203125,0.4755859375,0.4208984375,15.01953125,14.12109375,1.97265625,45.80078125,64.55078125,71.58203125,98.73046875,0.7125710675931776
0.6533203125,0.4755859375,0.4208984375,15.01953125,14.12109375,1.97265625,29.19921875,49.70703125,71.58203125,98.73046875,0.6617182564750473
0.6533203125,0.4755859375,0.4208984375,15.01953125,14.12109375,1.97265625,29.19921875,64.55078125,33.10546875,98.73046875,0.36070751737207835
0.6533203125,0.4755859375,0.4208984375,15.01953125,14.12109375,1.97265625,29.19921875,64.55078125,71.58203125,51.07421875,0.3041692987997473
0.6533203125,0.7197265625,0.3603515625,8.69140625,13.73046875,16.38671875,45.80078125,49.70703125,33.10546875,51.07421875,0.23025900189513582
0.3623046875,0.4755859375,0.3603515625,8.69140625,13.73046875,16.38671875,45.80078125,49.70703125,33.10546875,51.07421875,0.5085281111813014
0.3623046875,0.7197265625,0.4208984375,8.69140625,13.73046875,16.38671875,45.80078125,49.70703125,33.10546875,51.07421875,0.5527479469361971
0.3623046875,0.7197265625,0.3603515625,15.01953125,13.73046875,16.38671875,45.80078125,49.70703125,33.10546875,51.07421875,0.24384080859128238
0.3623046875,0.7197265625,0.3603515625,8.69140625,14.12109375,16.38671875,45.80078125,49.70703125,33.10546875,51.07421875,0.7106759317751106
0.3623046875,0.7197265625,0.3603515625,8.69140625,13.73046875,1.97265625,45.80078125,49.70703125,33.10546875,51.07421875,0.40208464939987365
0.3623046875,0.7197265625,0.3603515625,8.69140625,13.73046875,16.38671875,29.19921875,49.70703125,33.10546875,51.07421875,0.15540113708149084
0.3623046875,0.7197265625,0.3603515625,8.69140625,13.73046875,16.38671875,45.80078125,64.55078125,33.10546875,51.07421875,0.7482627921667719
0.3623046875,0.7197265625,0.3603515625,8.69140625,13.73046875,16.38671875,45.80078125,49.70703125,71.58203125,51.07421875,0.07327858496525584
0.3623046875,0.7197265625,0.3603515625,8.69140625,13.73046875,16.38671875,45.80078125,49.70703125,33.10546875,98.73046875,0.5281111813013266
0.3623046875,0.7197265625,0.3603515625,8.69140625,13.73046875,16.38671875,45.80078125,49.70703125,33.10546875,51.07421875,0.42861655085281114
0.1533203125,0.9755859375,0.9208984375,5.01953125,4.12109375,11.97265625,79.19921875,14.55078125,21.58203125,48.73046875,0.2169930511686671
0.8623046875,0.9755859375,0.9208984375,5.01953125,4.12109375,11.97265625,79.19921875,14.55078125,21.58203125,48.73046875,0.46178142766898295
0.1533203125,0.2197265625,0.9208984375,5.01953125,4.12109375,11.97265625,79.19921875,14.55078125,21.58203125,48.73046875,0.2381554011370815
0.1533203125,0.9755859375,0.8603515625,5.01953125,4.12109375,11.97265625,79.19921875,14.55078125,21.58203125,48.73046875,0.07833228048010107
0.1533203125,0.9755859375,0.9208984375,18.69140625,4.12109375,11.97265625,79.19921875,14.55078125,21.58203125,48.73046875,0.401452937460518
0.1533203125,0.9755859375,0.9208984375,5.01953125,3.73046875,11.97265625,79.19921875,14.55078125,21.58203125,48.73046875,0.1961465571699305
0.1533203125,0.9755859375,0.9208984375,5.01953125,4.12109375,6.38671875,79.19921875,14.55078125,21.58203125,48.73046875,0.2545799115603285
0.1533203125,0.9755859375,0.9208984375,5.01953125,4.12109375,11.97265625,95.80078125,14.55078125,21.58203125,48.73046875,0.07454200884396715
0.1533203125,0.9755859375,0.9208984375,5.01953125,4.12109375,11.97265625,79.19921875,99.70703125,21.58203125,48.73046875,0.7842703727100442
0.1533203125,0.9755859375,0.9208984375,5.01953125,4.12109375,11.97265625,79.19921875,14.55078125,83.10546875,48.73046875,0.6026531901452937
0.1533203125,0.9755859375,0.9208984375,5.01953125,4.12109375,11.97265625,79.19921875,14.55078125,21.58203125,1.07421875,0.15508528111181302
0.1533203125,0.2197265625,0.8603515625,18.69140625,3.73046875,6.38671875,95.80078125,99.70703125,83.10546875,1.07421875,0.027795325331648767
0.8623046875,0.9755859375,0.8603515625,18.69140625,3.73046875,6.38671875,95.80078125,99.70703125,83.10546875,1.07421875,0.6617182564750473
0.8623046875,0.2197265625,0.9208984375,18.69140625,3.73046875,6.38671875,95.80078125,99.70703125,83.10546875,1.07421875,0.08022741629816804
0.8623046875,0.2197265625,0.8603515625,5.01953125,3.73046875,6.38671875,95.80078125,99.70703125,83.10546875,1.07421875,0.07580543272267846
0.8623046875,0.2197265625,0.8603515625,18.69140625,4.12109375,6.38671875,95.80078125,99.70703125,83.10546875,1.07421875,0.2533164876816172
0.8623046875,0.2197265625,0.8603515625,18.69140625,3.73046875,11.97265625,95.80078125,99.70703125,83.10546875,1.07421875,0.24257738471257106
0.8623046875,0.2197265625,0.8603515625,18.69140625,3.73046875,6.38671875,79.19921875,99.70703125,83.10546875,1.07421875,0.22962728995578016
0.8623046875,0.2197265625,0.8603515625,18.69140625,3.73046875,6.38671875,95.80078125,14.55078125,83.10546875,1.07421875,0.15919140871762477
0.8623046875,0.2197265625,0.8603515625,18.69140625,3.73046875,6.38671875,95.80078125,99.70703125,21.58203125,1.07421875,0.38692356285533797
0.8623046875,0.2197265625,0.8603515625,18.69140625,3.73046875,6.38671875,95.80078125,99.70703125,83.10546875,48.73046875,0.572962728995578
0.8623046875,0.2197265625,0.8603515625,18.69140625,3.73046875,6.38671875,95.80078125,99.70703125,83.10546875,1.07421875,0.5476942514213519
0.2158203125,0.0380859375,0.4833984375,1.26953125,10.37109375,13.22265625,10.44921875,45.80078125,40.33203125,79.98046875,0.45293746051800376
0.7998046875,0.0380859375,0.4833984375,1.26953125,10.37109375,13.22265625,10.44921875,45.80078125,40.33203125,79.98046875,0.5094756790903348
0.2158203125,0.0322265625,0.4833984375,1.26953125,10.37109375,13.22265625,10.44921875,45.80078125,40.33203125,79.98046875,0.49273531269741
0.2158203125,0.0380859375,0.5478515625,1.26953125,10.37109375,13.22265625,10.44921875,45.80078125,40.33203125,79.98046875,0.45230574857864814
0.2158203125,0.0380859375,0.4833984375,9.94140625,10.37109375,13.22265625,10.44921875,45.80078125,40.33203125,79.98046875,0.1724573594440935
0.2158203125,0.0380859375,0.4833984375,1.26953125,17.48046875,13.22265625,10.44921875,45.80078125,40.33203125,79.98046875,0.5855969677826911
0.2158203125,0.0380859375,0.4833984375,1.26953125,10.37109375,10.13671875,10.44921875,45.80078125,40.33203125,79.98046875,0.15034744156664562
0.2158203125,0.0380859375,0.4833984375,1.26953125,10.37109375,13.22265625,2.05078125,45.80078125,40.33203125,79.98046875,0.5691724573594441
0.2158203125,0.0380859375,0.4833984375,1.26953125,10.37109375,13.22265625,10.44921875,5.95703125,40.33203125,79.98046875,0.10360075805432722
0.2158203125,0.0380859375,0.4833984375,1.26953125,10.37109375,13.22265625,10.44921875,45.80078125,51.85546875,79.98046875,0.47030953885028426
0.2158203125,0.0380859375,0.4833984375,1.26953125,10.37109375,13.22265625,10.44921875,45.80078125,40.33203125,69.82421875,0.4485154769425142
0.2158203125,0.0322265625,0.5478515625,9.94140625,17.48046875,10.13671875,2.05078125,5.95703125,51.85546875,69.82421875,0.11560328490208464
0.7998046875,0.0380859375,0.5478515625,9.94140625,17.48046875,10.13671875,2.05078125,5.95703125,51.85546875,69.82421875,0.3111181301326595
0.7998046875,0.0322265625,0.4833984375,9.94140625,17.48046875,10.13671875,2.05078125,5.95703125,51.85546875,69.82421875,0.20277953253316489
0.7998046875,0.0322265625,0.5478515625,1.26953125,17.48046875,10.13671875,2.05078125,5.95703125,51.85546875,69.82421875,0.29058749210360074
0.7998046875,0.0322265625,0.5478515625,9.94140625,10.37109375,10.13671875,2.05078125,5.95703125,51.85546875,69.82421875,0.0903348073278585
0.7998046875,0.0322265625,0.5478515625,9.94140625,17.48046875,13.22265625,2.05078125,5.95703125,51.85546875,69.82421875,0.20530638029058748
0.7998046875,0.0322265625,0.5478515625,9.94140625,17.48046875,10.13671875,10.44921875,5.95703125,51.85546875,69.82421875,0.035691724573594444
0.7998046875,0.0322265625,0.5478515625,9.94140625,17.48046875,10.13671875,2.05078125,45.80078125,51.85546875,69.82421875,0.19551484523057486
0.7998046875,0.0322265625,0.5478515625,9.94140625,17.48046875,10.13671875,2.05078125,5.95703125,40.33203125,69.82421875,0.27574226152874287
0.7998046875,0.0322265625,0.5478515625,9.94140625,17.48046875,10.13671875,2.05078125,5.95703125,51.85546875,79.98046875,0.14403032217308906
0.7998046875,0.0322265625,0.5478515625,9.94140625,17.48046875,10.13671875,2.05078125,5.95703125,51.85546875,69.82421875,0.3591282375236892
0.7158203125,0.5380859375,0.9833984375,11.26953125,0.37109375,3.22265625,60.44921875,95.80078125,90.33203125,29.98046875,0.6797220467466835
0.2998046875,0.5380859375,0.9833984375,11.26953125,0.37109375,3.22265625,60.44921875,95.80078125,90.33203125,29.98046875,0.5944409349336702
0.7158203125,0.5322265625,0.9833984375,11.26953125,0.37109375,3.22265625,60.44921875,95.80078125,90.33203125,29.98046875,0.24005053695514844
0.7158203125,0.5380859375,0.0478515625,11.26953125,0.37109375,3.22265625,60.44921875,95.80078125,90.33203125,29.98046875,0.44472520530638027
0.7158203125,0.5380859375,0.9833984375,19.94140625,0.37109375,3.22265625,60.44921875,95.80078125,90.33203125,29.98046875,0.5938092229943146
0.7158203125,0.5380859375,0.9833984375,11.26953125,7.48046875,3.22265625,60.44921875,95.80078125,90.33203125,29.98046875,0.5151610865445357
0.7158203125,0.5380859375,0.9833984375,11.26953125,0.37109375,0.13671875,60.44921875,95.80078125,90.33203125,29.98046875,0.30322173089071386
0.7158203125,0.5380859375,0.9833984375,11.26953125,0.37109375,3.22265625,52.05078125,95.80078125,90.33203125,29.98046875,0.5388502842703727
0.7158203125,0.5380859375,0.9833984375,11.26953125,0.37109375,3.22265625,60.44921875,55.95703125,90.33203125,29.98046875,0.2169930511686671
0.7158203125,0.5380859375,0.9833984375,11.26953125,0.37109375,3.22265625,60.44921875,95.80078125,1.85546875,29.98046875,0.08654453569172457
0.7158203125,0.5380859375,0.9833984375,11.26953125,0.37109375,3.22265625,60.44921875,95.80078125,90.33203125,19.82421875,0.39260897030953884
0.7158203125,0.5322265625,0.0478515625,19.94140625,7.48046875,0.13671875,52.05078125,55.95703125,1.85546875,19.82421875,0.5009475679090335
0.2998046875,0.5380859375,0.0478515625,19.94140625,7.48046875,0.13671875,52.05078125,55.95703125,1.85546875,19.82421875,0.5
0.2998046875,0.5322265625,0.9833984375,19.94140625,7.48046875,0.13671875,52.05078125,55.95703125,1.85546875,19.82421875,0.3215413771320278
0.2998046875,0.5322265625,0.0478515625,11.26953125,7.48046875,0.13671875,52.05078125,55.95703125,1.85546875,19.82421875,0.32122552116235
0.2998046875,0.5322265625,0.0478515625,19.94140625,0.37109375,0.13671875,52.05078125,55.95703125,1.85546875,19.82421875,0.46399241945672776
0.2998046875,0.5322265625,0.0478515625,19.94140625,7.48046875,3.22265625,52.05078125,55.95703125,1.85546875,19.82421875,0.4718888186986734
0.2998046875,0.5322265625,0.0478515625,19.94140625,7.48046875,0.13671875,60.44921875,55.95703125,1.85546875,19.82421875,0.4883133291219204
0.2998046875,0.5322265625,0.0478515625,19.94140625,7.48046875,0.13671875,52.05078125,95.80078125,1.85546875,19.82421875,0.22488945041061276
0.2998046875,0.5322265625,0.0478515625,19.94140625,7.48046875,0.13671875,52.05078125,55.95703125,90.33203125,19.82421875,0.37776373973468097
0.2998046875,0.5322265625,0.0478515625,19.94140625,7.48046875,0.13671875,52.05078125,55.95703125,1.85546875,29.98046875,0.3158559696778269
0.2998046875,0.5322265625,0.0478515625,19.94140625,7.48046875,0.13671875,52.05078125,55.95703125,1.85546875,19.82421875,0.20214782059380923
0.9658203125,0.2880859375,0.2333984375,6.26953125,5.37109375,8.22265625,35.44921875,70.80078125,65.33203125,4.98046875,0.5789639924194567
0.0498046875,0.2880859375,0.2333984375,6.26953125,5.37109375,8.22265625,35.44921875,70.80078125,65.33203125,4.98046875,0.1361339229311434
0.9658203125,0.7822265625,0.2333984375,6.26953125,5.37109375,8.22265625,35.44921875,70.80078125,65.33203125,4.98046875,0.5170562223626026
0.9658203125,0.2880859375,0.7978515625,6.26953125,5.37109375,8.22265625,35.44921875,70.80078125,65.33203125,4.98046875,0.20372710044219836
0.9658203125,0.2880859375,0.2333984375,4.94140625,5.37109375,8.22265625,35.44921875,70.80078125,65.33203125,4.98046875,0.0972836386607707
0.9658203125,0.2880859375,0.2333984375,6.26953125,2.48046875,8.22265625,35.44921875,70.80078125,65.33203125,4.98046875,0.3471257106759318
0.9658203125,0.2880859375,0.2333984375,6.26953125,5.37109375,15.13671875,35.44921875,70.80078125,65.33203125,4.98046875,0.16171825647504737
0.9658203125,0.2880859375,0.2333984375,6.26953125,5.37109375,8.22265625,77.05078125,70.80078125,65.33203125,4.98046875,0.37839545167403665
0.9658203125,0.2880859375,0.2333984375,6.26953125,5.37109375,8.22265625,35.44921875,30.95703125,65.33203125,4.98046875,0.18919772583701833
0.9658203125,0.2880859375,0.2333984375,6.26953125,5.37109375,8.22265625,35.44921875,70.80078125,26.85546875,4.98046875,0.21794061907770057
0.9658203125,0.2880859375,0.2333984375,6.26953125,5.37109375,8.22265625,35.44921875,70.80078125,65.33203125,94.82421875,0.5404295641187619
0.9658203125,0.7822265625,0.7978515625,4.94140625,2.48046875,15.13671875,77.05078125,30.95703125,26.85546875,94.82421875,0.38787113076437146
0.0498046875,0.2880859375,0.7978515625,4.94140625,2.48046875,15.13671875,77.05078125,30.95703125,26.85546875,94.82421875,0.23183828174352494
0.0498046875,0.7822265625,0.2333984375,4.94140625,2.48046875,15.13671875,77.05078125,30.95703125,26.85546875,94.82421875,0.2552116234996841
0.0498046875,0.7822265625,0.7978515625,6.26953125,2.48046875,15.13671875,77.05078125,30.95703125,26.85546875,94.82421875,0.44504106127605814
0.0498046875,0.7822265625,0.7978515625,4.94140625,5.37109375,15.13671875,77.05078125,30.95703125,26.85546875,94.82421875,0.42703727100442196
0.0498046875,0.7822265625,0.7978515625,4.94140625,2.48046875,8.22265625,77.05078125,30.95703125,26.85546875,94.82421875,0.47694251421351863
0.0498046875,0.7822265625,0.7978515625,4.94140625,2.48046875,15.13671875,35.44921875,30.95703125,26.85546875,94.82421875,0.6667719519898926
0.0498046875,0.7822265625,0.7978515625,4.94140625,2.48046875,15.13671875,77.05078125,70.80078125,26.85546875,94.82421875,0.5988629185091598
0.0498046875,0.7822265625,0.7978515625,4.94140625,2.48046875,15.13671875,77.05078125,30.95703125,65.33203125,94.82421875,0.2909033480732786
0.0498046875,0.7822265625,0.7978515625,4.94140625,2.48046875,15.13671875,77.05078125,30.95703125,26.85546875,4.98046875,0.31743524952621605
0.0498046875,0.7822265625,0.7978515625,4.94140625,2.48046875,15.13671875,77.05078125,30.95703125,26.85546875,94.82421875,0.32596336070751736
0.4658203125,0.7880859375,0.7333984375,16.26953125,15.37109375,18.22265625,85.44921875,20.80078125,15.33203125,54.98046875,0.10897030953885029
0.5498046875,0.7880859375,0.7333984375,16.26953125,15.37109375,18.22265625,85.44921875,20.80078125,15.33203125,54.98046875,0.42072015161086546
0.4658203125,0.2822265625,0.7333984375,16.26953125,15.37109375,18.22265625,85.44921875,20.80078125,15.33203125,54.98046875,0.5808591282375237
0.4658203125,0.7880859375,0.2978515625,16.26953125,15.37109375,18.22265625,85.44921875,20.80078125,15.33203125,54.98046875,0.29753632343651293
0.4658203125,0.7880859375,0.7333984375,14.94140625,15.37109375,18.22265625,85.44921875,20.80078125,15.33203125,54.98046875,0.5783322804801011
0.4658203125,0.7880859375,0.7333984375,16.26953125,12.48046875,18.22265625,85.44921875,20.80078125,15.33203125,54.98046875,0.018635502210991788
0.4658203125,0.7880859375,0.7333984375,16.26953125,15.37109375,5.13671875,85.44921875,20.80078125,15.33203125,54.98046875,0.04421983575489577
0.4658203125,0.7880859375,0.7333984375,16.26953125,15.37109375,18.22265625,27.05078125,20.80078125,15.33203125,54.98046875,0.4377763739734681
0.4658203125,0.7880859375,0.7333984375,16.26953125,15.37109375,18.22265625,85.44921875,80.95703125,15.33203125,54.98046875,0.6411876184459886
0.4658203125,0.7880859375,0.7333984375,16.26953125,15.37109375,18.22265625,85.44921875,20.80078125,76.85546875,54.98046875,0.4314592545799116
0.4658203125,0.7880859375,0.7333984375,16.26953125,15.37109375,18.22265625,85.44921875,20.80078125,15.33203125,44.82421875,0.24794693619709413
0.4658203125,0.2822265625,0.2978515625,14.94140625,12.48046875,5.13671875,27.05078125,80.95703125,76.85546875,44.82421875,0.14687302590018952
0.5498046875,0.7880859375,0.2978515625,14.94140625,12.48046875,5.13671875,27.05078125,80.95703125,76.85546875,44.82421875,0.5192672141503475
0.5498046875,0.2822265625,0.7333984375,14.94140625,12.48046875,5.13671875,27.05078125,80.95703125,76.85546875,44.82421875,0.3806064434617814
0.5498046875,0.2822265625,0.2978515625,16.26953125,12.48046875,5.13671875,27.05078125,80.95703125,76.85546875,44.82421875,0.23310170562223625
0.5498046875,0.2822265625,0.2978515625,14.94140625,15.37109375,5.13671875,27.05078125,80.95703125,76.85546875,44.82421875,0.6373973468098547
0.5498046875,0.2822265625,0.2978515625,14.94140625,12.48046875,18.22265625,27.05078125,80.95703125,76.85546875,44.82421875,0.6086544535691725
0.5498046875,0.2822265625,0.2978515625,14.94140625,12.48046875,5.13671875,85.44921875,80.95703125,76.85546875,44.82421875,0.41061276058117496
0.5498046875,0.2822265625,0.2978515625,14.94140625,12.48046875,5.13671875,27.05078125,20.80078125,76.85546875,44.82421875,0.2018319646241314
0.5498046875,0.2822265625,0.2978515625,14.94140625,12.48046875,5.13671875,27.05078125,80.95703125,15.33203125,44.82421875,0.07485786481364498
0.5498046875,0.2822265625,0.2978515625,14.94140625,12.48046875,5.13671875,27.05078125,80.95703125,76.85546875,54.98046875,0.7807959570435882
0.5498046875,0.2822265625,0.2978515625,14.94140625,12.48046875,5.13671875,27.05078125,80.95703125,76.85546875,44.82421875,0.5634870499052432
0.3408203125,0.4130859375,0.8583984375,18.76953125,17.87109375,10.72265625,47.94921875,58.30078125,52.83203125,42.48046875,0.4317751105495894
0.1748046875,0.4130859375,0.8583984375,18.76953125,17.87109375,10.72265625,47.94921875,58.30078125,52.83203125,42.48046875,0.4437776373973468
0.3408203125,0.4072265625,0.8583984375,18.76953125,17.87109375,10.72265625,47.94921875,58.30078125,52.83203125,42.48046875,0.5524320909665192
0.3408203125,0.4130859375,0.9228515625,18.76953125,17.87109375,10.72265625,47.94921875,58.30078125,52.83203125,42.48046875,0.31522425773847124
0.3408203125,0.4130859375,0.8583984375,17.44140625,17.87109375,10.72265625,47.94921875,58.30078125,52.83203125,42.48046875,0.7681617182564751
0.3408203125,0.4130859375,0.8583984375,18.76953125,14.98046875,10.72265625,47.94921875,58.30078125,52.83203125,42.48046875,0.5868603916614024
0.3408203125,0.4130859375,0.8583984375,18.76953125,17.87109375,7.63671875,47.94921875,58.30078125,52.83203125,42.48046875,0.5271636133922931
0.3408203125,0.4130859375,0.8583984375,18.76953125,17.87109375,10.72265625,39.55078125,58.30078125,52.83203125,42.48046875,0.5186355022109918
0.3408203125,0.4130859375,0.8583984375,18.76953125,17.87109375,10.72265625,47.94921875,93.45703125,52.83203125,42.48046875,0.7789008212255212
0.3408203125,0.4130859375,0.8583984375,18.76953125,17.87109375,10.72265625,47.94921875,58.30078125,39.35546875,42.48046875,0.17940619077700568
0.3408203125,0.4130859375,0.8583984375,18.76953125,17.87109375,10.72265625,47.94921875,58.30078125,52.83203125,57.32421875,0.5148452305748579
0.3408203125,0.4072265625,0.9228515625,17.44140625,14.98046875,7.63671875,39.55078125,93.45703125,39.35546875,57.32421875,0.817435249526216
0.1748046875,0.4130859375,0.9228515625,17.44140625,14.98046875,7.63671875,39.55078125,93.45703125,39.35546875,57.32421875,0.4226152874289324
0.1748046875,0.4072265625,0.8583984375,17.44140625,14.98046875,7.63671875,39.55078125,93.45703125,39.35546875,57.32421875,0.6301326595072647
0.1748046875,0.4072265625,0.9228515625,18.76953125,14.98046875,7.63671875,39.55078125,93.45703125,39.35546875,57.32421875,0.6298168035375868
0.1748046875,0.4072265625,0.9228515625,17.44140625,17.87109375,7.63671875,39.55078125,93.45703125,39.35546875,57.32421875,0.6746683512318383
0.1748046875,0.4072265625,0.9228515625,17.44140625,14.98046875,10.72265625,39.55078125,93.45703125,39.35546875,57.32421875,0.622236260265319
0.1748046875,0.4072265625,0.9228515625,17.44140625,14.98046875,7.63671875,47.94921875,93.45703125,39.35546875,57.32421875,0.36670878079595703
0.1748046875,0.4072265625,0.9228515625,17.44140625,14.98046875,7.63671875,39.55078125,58.30078125,39.35546875,57.32421875,0.47346809854706257
0.1748046875,0.4072265625,0.9228515625,17.44140625,14.98046875,7.63671875,39.55078125,93.45703125,52.83203125,57.32421875,0.11591914087176247
0.1748046875,0.4072265625,0.9228515625,17.44140625,14.98046875,7.63671875,39.55078125,93.45703125,39.35546875,42.48046875,0.40429564118761846
0.1748046875,0.4072265625,0.9228515625,17.44140625,14.98046875,7.63671875,39.55078125,93.45703125,39.35546875,57.32421875,0.5628553379658876
0.8408203125,0.9130859375,0.3583984375,8.76953125,7.87109375,0.72265625,97.94921875,8.30078125,2.83203125,92.48046875,0.22804801010739104
0.6748046875,0.9130859375,0.3583984375,8.76953125,7.87109375,0.72265625,97.94921875,8.30078125,2.83203125,92.48046875,0.28458622867972205
0.8408203125,0.9072265625,0.3583984375,8.76953125,7.87109375,0.72265625,97.94921875,8.30078125,2.83203125,92.48046875,0.32722678458622867
0.8408203125,0.9130859375,0.4228515625,8.76953125,7.87109375,0.72265625,97.94921875,8.30078125,2.83203125,92.48046875,0.361339229311434
0.8408203125,0.9130859375,0.3583984375,7.44140625,7.87109375,0.72265625,97.94921875,8.30078125,2.83203125,92.48046875,0.4801010739102969
0.8408203125,0.9130859375,0.3583984375,8.76953125,4.98046875,0.72265625,97.94921875,8.30078125,2.83203125,92.48046875,0.38471257106759316
0.8408203125,0.9130859375,0.3583984375,8.76953125,7.87109375,17.63671875,97.94921875,8.30078125,2.83203125,92.48046875,0.1184459886291851
0.8408203125,0.9130859375,0.3583984375,8.76953125,7.87109375,0.72265625,89.55078125,8.30078125,2.83203125,92.48046875,0.6408717624763108
0.8408203125,0.9130859375,0.3583984375,8.76953125,7.87109375,0.72265625,97.94921875,43.45703125,2.83203125,92.48046875,0.4245104232469994
0.8408203125,0.9130859375,0.3583984375,8.76953125,7.87109375,0.72265625,97.94921875,8.30078125,89.35546875,92.48046875,0.1512950094756791
